@relation 'crimepredict-weka.filters.unsupervised.attribute.Remove-R4_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.177medFamInc+0.175medIncome+0.174PctKids2Par+0.171pctWInvInc+0.171PctFam2Par... numeric
@attribute '0.21 PctRecImmig10+0.21 PctRecImmig8+0.208PctRecImmig5+0.206PctForeignBorn+0.205PctRecentImmig...' numeric
@attribute 0.204HousVacant-0.193PersPerOccupHous+0.193numbUrban+0.192population+0.192NumInShelters... numeric
@attribute -0.243PctSameCity85-0.242PctSameHouse85+0.207PctImmigRec5+0.204PctImmigRec8+0.202PctImmigRecent... numeric
@attribute '-0.238agePct65up-0.203pctWSocSec+0.2  agePct12t21+0.186pctWWage+0.179householdsize...' numeric
@attribute -0.371PolicPerPop-0.371LemasSwFTPerPop-0.367LemasSwFTFieldPerPop-0.32PolicBudgPerPop-0.251LemasTotReqPerPop... numeric
@attribute '0.278PctEmplProfServ-0.235MedYrHousBuilt-0.213PolicBudgPerPop+0.21 MalePctNevMarr-0.196LemasSwFTPerPop...' numeric
@attribute -0.302racepctblack-0.216PctIlleg+0.214racePctWhite-0.186PctPolicBlack+0.183RacialMatchCommPol... numeric
@attribute 0.287PctEmplManu+0.284PctHousOccup-0.231MedYrHousBuilt+0.217PopDens+0.192PctOccupManu... numeric
@attribute -0.413PctPolicMinor+0.412PctPolicWhite-0.285PctPolicHisp-0.251PctPolicAsian-0.251PctPolicBlack... numeric
@attribute -0.303PctImmigRec8-0.298PctImmigRec5-0.295PctImmigRec10-0.278PctImmigRecent+0.209MalePctNevMarr... numeric
@attribute 0.259PctPolicHisp-0.257MedRentPctHousInc+0.228PctPolicMinor+0.222state-0.22PctPolicWhite... numeric
@attribute 0.311MedOwnCostPctIncNoMtg-0.272PolicReqPerOffic-0.255pctWRetire-0.231pctUrban-0.23PctHousOccup... numeric
@attribute 0.359PolicReqPerOffic+0.259LemasTotReqPerPop+0.254LemasPctPolicOnPatr-0.253pctWRetire-0.235PctPolicBlack... numeric
@attribute '0.479PctWorkMomYoungKids+0.441PctWorkMom+0.21 pctWFarmSelf+0.195LemasPctOfficDrugUn-0.134PctHousOccup...' numeric
@attribute -0.368PolicReqPerOffic-0.283state-0.266LemasPctPolicOnPatr+0.248PolicAveOTWorked-0.236LemasTotReqPerPop... numeric
@attribute 0.266MedOwnCostPctIncNoMtg+0.239PctEmplManu+0.212PctImmigRec5-0.208PctEmplProfServ-0.202county... numeric
@attribute 0.482county+0.348community+0.287PctEmplManu-0.196LemasGangUnitDeploy-0.168NumKindsDrugsSeiz... numeric
@attribute '-0.462RacialMatchCommPol+0.32 PctPolicAsian-0.254LemasPctPolicOnPatr+0.224PolicAveOTWorked+0.221LemasGangUnitDeploy...' numeric
@attribute 0.354PolicAveOTWorked-0.309PctPolicBlack+0.254PctPolicHisp+0.242LemasPctPolicOnPatr+0.213PctPolicAsian... numeric
@attribute -0.769fold+0.321PolicAveOTWorked-0.233RacialMatchCommPol+0.217LemasPctPolicOnPatr-0.204county... numeric
@attribute '-0.643community-0.342LemasGangUnitDeploy-0.231PolicAveOTWorked-0.23OtherPerCap+0.19 LemasPctOfficDrugUn...' numeric
@attribute 0.592indianPerCap+0.356LemasGangUnitDeploy-0.338community+0.318NumKindsDrugsSeiz-0.184fold... numeric
@attribute -0.424OtherPerCap+0.371indianPerCap-0.323NumKindsDrugsSeiz+0.319PolicAveOTWorked+0.298county... numeric
@attribute -0.442fold-0.407PolicAveOTWorked+0.283PctPolicAsian+0.254NumKindsDrugsSeiz+0.231county... numeric
@attribute -0.516OtherPerCap-0.401indianPerCap+0.395LemasGangUnitDeploy-0.212PctPolicAsian-0.169NumStreet... numeric
@attribute 0.463NumKindsDrugsSeiz+0.459LemasPctPolicOnPatr-0.293OtherPerCap+0.229community+0.209LemasPctOfficDrugUn... numeric
@attribute -0.433indianPerCap+0.395county-0.393community+0.325LemasPctPolicOnPatr+0.218OtherPerCap... numeric
@attribute -0.483NumKindsDrugsSeiz+0.427LemasGangUnitDeploy+0.285LemasPctPolicOnPatr-0.263PolicAveOTWorked+0.219PctVacMore6Mos... numeric
@attribute '-0.349PctVacMore6Mos-0.261PctVacantBoarded+0.236MedYrHousBuilt-0.231indianPerCap+0.21 PctSameState85...' numeric
@attribute 0.436AsianPerCap-0.283pctWFarmSelf-0.273LemasGangUnitDeploy-0.245PctHousOccup-0.221MedNumBR... numeric
@attribute 0.687AsianPerCap-0.271PctWOFullPlumb-0.244blackPerCap-0.176pctUrban+0.175RacialMatchCommPol... numeric
@attribute 0.533PctWOFullPlumb+0.236blackPerCap-0.231state-0.227pctWFarmSelf-0.168pctUrban... numeric
@attribute -0.328racePctAsian-0.243blackPerCap+0.234pctWFarmSelf+0.212NumStreet+0.209PctLargHouseFam... numeric
@attribute 0.427RacialMatchCommPol+0.411PctPolicAsian-0.341PctPolicHisp+0.298PctPolicBlack-0.224MedNumBR... numeric
@attribute -0.471state+0.346MedNumBR-0.269PctEmplManu-0.214MedRentPctHousInc+0.201county... numeric
@attribute 0.385LemasPctOfficDrugUn-0.35LandArea+0.304OfficAssgnDrugUnits-0.231PolicCars+0.203MedRentPctHousInc... numeric
@attribute -0.617blackPerCap+0.358PctWOFullPlumb-0.239PctVacantBoarded+0.224LemasPctOfficDrugUn+0.208OfficAssgnDrugUnits... numeric
@attribute 0.486PctWOFullPlumb+0.306MedRentPctHousInc+0.244pctUrban+0.212pctWFarmSelf-0.2MedOwnCostPctIncNoMtg... numeric
@attribute 0.414blackPerCap+0.274pctWRetire+0.261pctWFarmSelf+0.219racePctAsian+0.218state... numeric
@attribute 0.397PctHousOccup-0.325MedNumBR+0.283pctWFarmSelf+0.268PctVacantBoarded+0.211MedOwnCostPctIncNoMtg... numeric
@attribute -0.427MedNumBR-0.225MedOwnCostPctIncNoMtg-0.211state+0.197PctVacMore6Mos+0.176PctHousLess3BR... numeric
@attribute '0.669HispPerCap-0.348NumStreet-0.319OtherPerCap+0.18 PctPolicAsian-0.151PctVacantBoarded...' numeric
@attribute 0.556NumStreet+0.419HispPerCap-0.296PctPolicAsian-0.22pctUrban-0.208OtherPerCap... numeric
@attribute '-0.399PctUsePubTrans+0.341MedOwnCostPctInc+0.26 pctUrban+0.215MedNumBR+0.206pctWRetire...' numeric
@attribute 0.443ViolentCrimesPerPop-0.288pctUrban+0.264LandArea-0.25racePctAsian-0.208MedOwnCostPctIncNoMtg... numeric
@attribute -0.424PctVacantBoarded+0.349pctUrban+0.227pctWFarmSelf+0.217NumStreet+0.194MedOwnCostPctIncNoMtg... numeric
@attribute '-0.437PctVacMore6Mos+0.386PctVacantBoarded+0.265MedOwnCostPctIncNoMtg+0.24 racePctAsian-0.238PctHousOccup...' numeric
@attribute PolicOperBudg numeric

@data
-5.056981,-1.491915,-0.457747,0.721171,1.040109,-0.257188,0.328399,-3.299253,1.315013,-0.432592,1.084892,-1.080228,0.326874,0.231566,0.981522,0.17349,-0.242029,1.527402,-0.387374,0.996333,0.056515,-0.313901,0.972095,-1.314032,-0.756824,0.730015,-0.66794,-0.127809,0.163213,0.586097,0.818287,-1.472722,-1.354576,0.612056,0.766131,-0.473047,-0.467584,0.58699,0.541636,0.31291,0.153973,-0.055716,-0.242163,0.117433,-0.00661,0.298387,0.183616,-0.046969,?
-3.815439,-2.314754,6.393566,1.289206,-5.856453,-9.230651,-8.459303,-1.004669,0.447715,6.157225,0.161542,2.1001,-1.613974,-2.001385,2.096301,3.464755,-0.150244,0.059082,0.540828,-0.546677,-1.482998,0.959246,-0.618807,-1.75593,2.637853,-0.558303,-0.665414,-0.502225,-1.005956,0.601824,0.856015,-1.574194,-0.664197,0.43216,-0.299378,-0.233624,0.118786,-0.231886,-0.240937,-0.032729,-0.450795,0.129449,0.936268,-1.208805,-0.673411,0.822692,0.200354,0.372633,0.06
-1.518832,3.385667,0.483258,5.285981,1.582219,5.713614,-1.700691,-0.52618,2.037671,2.464377,-1.328882,1.247796,0.851575,1.44873,1.259207,-0.788045,-0.244634,-0.774377,0.878619,-1.643006,-0.333566,-1.101006,1.960627,-1.373214,0.598667,2.091948,0.658949,0.186742,1.03724,1.090455,-0.058137,-0.204228,-0.151901,-1.002284,-1.45246,0.021356,0.151897,0.423567,-0.590544,0.862027,-0.344825,0.26436,0.471798,-0.220537,-0.182095,-0.270856,-0.008142,-0.097536,0.04
-4.182494,2.58805,1.827734,7.834798,2.063586,-1.524058,4.134782,-0.455856,-1.695292,1.177829,1.065256,1.005845,-2.177238,-1.152756,0.84262,1.357426,0.157362,-0.413097,0.174856,-1.184715,0.146487,-0.452256,1.179686,-1.342856,0.165677,0.849775,-0.309818,-0.909574,2.953088,1.245179,-0.85688,0.304169,0.520671,-1.548682,0.377524,0.396578,1.694842,0.099118,0.345043,-0.463311,0.831778,0.027131,-0.070961,-0.233294,-0.764484,0.72411,-0.098853,0.144682,0.03
-4.815223,2.753663,1.412301,1.78723,-6.484352,0.550797,-2.053737,1.542221,-1.580297,-0.735159,0.487716,-1.254588,0.45049,-4.119351,3.122627,-2.315621,-1.671214,0.279395,-0.06473,1.589374,0.438296,0.274411,0.939638,-0.571784,-0.412832,1.138998,-0.505705,-1.029527,-0.468135,-0.313878,-0.5012,0.947161,-1.506149,-1.123265,0.27144,0.149588,0.169709,-1.298207,1.064262,-0.651443,-0.040579,0.738069,0.424525,0.092763,-0.004181,1.099569,0.905673,-0.137758,?
-5.687776,2.650481,-4.868532,-1.347195,0.49309,-0.497438,-1.169543,0.314824,-1.352254,0.259766,-1.13689,-1.236143,-0.348769,0.010547,-1.289207,1.07591,-0.034813,-0.388747,-0.597989,-0.246243,0.093133,0.004721,-0.550085,0.368543,0.293317,-0.266832,0.091268,-0.09785,-0.79198,0.65714,-1.720059,0.21156,0.422438,-0.402032,0.060111,0.181558,-0.329348,-0.057414,-0.736552,-0.629303,-0.184895,-0.356157,0.308595,0.25348,0.093345,0.121874,-0.825962,-0.543699,?
7.377253,-0.673765,-1.639375,-1.277222,4.543049,0.010972,-1.969967,-1.411781,-1.862051,0.99335,0.303521,0.831531,1.237785,0.976354,-0.057646,-0.526445,-0.482849,0.216704,0.953478,-0.170209,0.717374,0.082019,0.197415,-0.644841,-0.420239,-0.944734,-0.376797,0.570233,-0.482163,0.211373,-1.103411,-0.281495,-1.333341,-0.188771,0.359836,-0.374825,1.120238,-1.679681,1.494868,0.338898,0.689575,-0.041142,0.370603,-0.038101,0.908425,0.413369,0.673592,-0.694898,?
7.538152,0.844524,-1.648799,-0.176347,5.086219,0.09704,-2.624827,-1.895866,-2.09925,1.46446,0.374023,1.018059,1.003848,0.642487,-1.188085,-1.091222,0.170101,0.093262,0.786046,0.678341,0.780871,0.58375,0.330307,0.237729,0.092061,0.150627,0.234155,-0.247637,-0.601545,0.371402,-0.769639,-0.482401,-1.160727,-0.141222,0.415447,-0.683673,0.738805,-0.686524,0.77863,-0.204805,0.085171,0.481018,-0.211162,-0.205324,0.367152,0.450608,0.202058,-0.764122,?
-3.196009,1.130439,6.291284,5.425694,-1.626232,-11.09754,-10.047135,-1.628224,2.451912,4.815987,-0.008075,0.549328,-2.994037,3.678101,1.51903,-1.18977,1.41971,0.453864,-0.916699,-0.038312,0.697682,0.982743,-0.270128,-0.339725,-0.413517,-1.918439,3.313206,1.431808,-1.990541,-0.026332,1.220256,-1.147978,-0.28332,-1.488845,-0.663704,0.298004,-0.450163,0.498513,-0.878829,0.299686,0.294862,0.125023,-0.003255,-0.370358,-0.062173,-0.23075,-0.060346,0.223072,0.05
5.411891,-1.543068,1.037519,0.776331,1.462892,0.803182,-1.756082,-0.185508,0.136409,-0.538064,-0.559356,2.086494,-0.519185,0.398351,-1.614391,-0.58633,-0.995578,0.529891,0.258303,-0.022387,0.074419,0.425235,1.561971,-0.525463,-0.918652,-0.312844,-0.057861,-0.834563,-0.130385,-0.146507,0.077549,-0.597597,-0.834349,-0.330058,0.166264,-0.421075,-0.20636,0.091899,-0.211028,0.503383,-0.32782,-0.340372,-0.237857,-0.029312,0.67597,0.283092,-0.127114,0.515663,?
-4.665629,-4.012598,-1.617287,-1.310435,1.099967,0.138267,-0.911096,-1.792158,-0.276467,-0.96662,-1.153234,-0.911693,1.314267,1.222295,1.041543,1.244743,-0.235908,2.027102,0.529908,1.02276,0.668076,1.316046,-0.051618,-1.480763,-0.933449,1.430245,0.381431,-1.133303,0.048968,-0.925786,-0.356493,-1.398928,1.846106,-0.426523,0.949645,1.221148,-0.703805,1.063461,1.10319,-0.420555,-0.217176,0.542304,0.730045,-0.001577,-0.68993,-0.262106,0.583495,0.46293,?
0.942178,3.630282,2.306568,10.133089,2.897857,-3.508594,3.502013,2.505806,-0.378914,-0.546456,1.045232,0.099585,-0.554922,-0.48807,-0.205429,-0.07497,-0.44989,0.490472,-0.355205,-0.057432,0.019112,0.04384,0.663763,-0.409267,-0.564232,0.6967,0.035918,-0.467767,0.101828,0.095104,0.671218,-0.231583,-1.159698,0.044318,0.175401,0.059856,-0.196269,-0.123286,0.085153,-0.291336,0.031397,-0.254305,-0.202396,0.005814,0.427624,0.375643,0.30232,-0.194448,?
1.25627,-4.206121,-0.829887,-2.059602,1.084603,0.919921,-1.216459,0.058294,1.196265,-0.387913,1.171221,0.56007,-1.169751,0.278742,-1.43145,0.549107,-0.678453,0.197757,0.24085,-0.306877,-0.023692,0.273716,0.307992,-0.10202,-0.220007,-0.072426,0.138378,-0.193791,0.178973,-0.201465,-0.721455,-0.499961,-1.103886,-0.178888,-0.068428,0.123636,-0.026548,0.189387,0.607262,-0.50665,0.131638,-0.399537,0.273501,-0.102874,0.077593,0.021579,0.186178,-0.435876,?
-3.492925,-2.942766,0.507624,7.131425,2.494493,-3.120222,3.258987,4.219006,0.246257,-1.20367,0.624421,-1.340497,-0.313541,-1.304493,0.920521,0.481647,0.890297,0.611769,-0.311193,-0.193539,0.276837,0.223274,-0.304647,-0.12712,-0.356697,0.24251,0.590967,-0.236739,0.08257,0.089269,-0.017159,-0.746056,0.349122,0.45027,0.074179,0.623989,-0.200328,-0.887866,-0.66837,0.849742,0.763869,-0.794684,-0.125253,0.210391,-0.486401,-0.367316,0.174487,0.702617,?
-0.689858,-4.718822,1.432087,-1.479984,-4.271272,0.696652,-1.244061,4.100631,-3.856763,-0.106797,1.039424,-1.329348,-1.301901,-2.063142,-1.046777,0.662544,-0.417478,-0.382873,0.00345,-0.726601,0.072514,0.103147,-0.448016,0.453481,0.488228,-0.891084,0.192734,0.144036,-0.430693,0.155424,-1.097457,0.462901,0.296241,0.371995,0.020284,-1.105717,-0.759543,0.714638,-0.247912,-0.707946,0.992559,1.158852,-0.665866,0.653186,0.089172,-0.160188,-1.133288,-0.114923,?
2.41527,-2.377446,-0.970078,-0.012715,2.684037,1.258064,-2.902314,-2.504328,2.700608,-1.002048,0.020304,1.123545,0.828573,0.340931,-0.062016,-0.736636,0.110979,0.887683,0.24215,0.5995,-0.115035,1.209954,3.422268,1.446435,-0.109754,-0.416807,0.791928,-3.377812,0.345891,-0.696901,0.725661,-0.206057,0.086477,-0.485894,0.746953,0.193803,0.082525,0.764943,0.38229,-0.236723,-0.270345,-0.41087,0.736918,0.577863,-0.651246,-1.419625,0.41009,0.779717,?
8.356764,3.630206,1.187669,1.123775,0.459393,0.559486,-1.882574,-2.415355,-0.868444,-0.399893,0.698008,-1.28083,0.374828,0.753446,-1.257405,1.613448,0.239135,0.802198,-0.670879,-0.783279,-0.016733,-0.234887,-0.042969,0.197303,0.03058,-0.511218,-0.064228,0.30478,-0.192241,0.293943,-0.131867,0.014737,0.1596,0.201169,-0.189721,0.212318,0.307704,0.126567,0.387184,0.057945,-0.483239,0.069607,0.038562,-0.199916,0.035228,-0.833166,-0.5769,-0.128018,?
-5.319426,-4.300577,0.497729,-0.287559,-1.052216,0.118645,0.077971,0.46389,-1.971848,0.115764,-1.349241,-0.333658,0.500344,0.207668,-0.189055,-0.184417,0.509281,-0.59792,0.171539,0.325436,0.074653,-0.171568,-0.274669,0.305068,0.548544,-0.026024,-0.206038,0.379224,0.209579,-0.074307,0.147861,-0.192246,-0.818673,-0.491089,-0.098676,-0.672865,-0.586982,0.061962,-0.382685,-0.167533,-0.132343,0.930721,0.180499,0.357059,-0.307264,0.377052,0.33771,0.099876,?
-1.700561,-3.524326,0.553672,1.857679,0.121999,1.4188,-2.473572,0.550833,1.457634,-1.031154,-0.037613,0.228581,-0.662052,-1.230191,-0.566553,-0.169525,0.482079,-0.725956,-0.887063,-0.12999,0.125402,-0.355353,-0.612258,0.26425,-0.011254,-0.058995,0.369204,0.155872,0.263951,-0.028173,0.181755,-0.893805,0.048812,0.589584,0.174375,-0.000475,0.253487,-0.622411,-0.201343,0.020696,0.868852,-0.255936,-0.479018,-0.576921,-1.004367,-0.402287,0.495721,-0.103923,?
0.564068,4.818522,-0.833,-0.562401,-2.205216,0.374277,-0.566406,0.395514,0.643384,-0.477405,0.032244,-0.5646,-0.748189,-0.150436,-0.670459,1.213623,-0.579119,-0.057971,-1.129587,-1.377946,-0.385946,-0.638702,-0.017232,0.578221,-0.046942,0.080722,0.249296,0.325034,0.232146,0.131699,0.585387,-0.222886,0.022638,0.616564,-0.064194,-0.011579,0.020939,-0.123332,-0.349225,-0.069683,-0.287529,0.459418,0.31833,-0.326733,0.289559,0.033096,-0.358862,-0.761728,?
1.008887,9.391642,-4.437896,-0.567448,-0.832674,3.997793,1.048214,-1.756389,-0.68879,-1.792786,0.75835,0.023855,-4.017799,-0.056739,1.081987,0.159494,0.759592,0.366514,1.058568,-0.044429,2.84212,0.40517,-1.269959,3.678459,-3.897504,-1.546253,-1.627251,0.189472,-0.914348,-0.781739,0.363728,0.374179,-0.458342,-1.677664,-3.375564,0.301479,0.464825,1.288579,-0.394675,0.697886,1.358181,0.703804,0.684622,-0.213832,-0.678596,0.025485,-0.033806,1.271332,0.03
4.175147,-4.303695,2.099808,-2.135122,-2.351067,-0.175038,2.158184,2.103849,0.814426,-0.6564,0.472469,1.288252,-1.848858,-0.949121,-0.366654,-1.184055,-1.362237,-0.756831,-0.182595,0.582008,0.438237,-2.282632,-0.796407,-0.056533,0.330461,-0.228207,0.242822,-1.424862,-1.086846,1.24414,-0.695709,-0.871903,0.465365,-0.14592,0.437591,0.017094,-0.748672,-0.739882,0.130416,0.541967,-0.012709,-0.268944,2.172378,1.46689,-0.539363,0.648113,-0.291549,0.424487,?
7.533351,-2.181197,0.378852,-2.843024,0.133597,-0.46254,1.161116,1.266308,-0.481571,-0.435153,-0.128631,0.963543,-1.82259,-0.748526,0.301282,-0.074424,-1.705234,0.671425,-0.521048,0.262431,0.538944,0.32602,0.218961,-2.306801,-1.631975,0.625185,-0.328871,-0.165248,-0.683973,0.670463,0.798007,1.272505,0.645663,0.509294,-0.061891,-0.017283,0.270312,-0.921165,-0.146908,0.268587,0.072582,0.625349,-1.002192,-0.534836,-0.581418,-0.106693,-0.02871,0.041331,?
2.8977,1.153602,0.878109,0.888954,0.159373,1.148504,-2.625711,-1.021562,-1.892289,-0.001096,0.414336,-0.812158,-0.188562,-0.317896,-1.296062,0.871956,0.056546,0.129794,-0.794941,-0.180576,0.228558,-0.4078,-0.214068,0.172869,0.111876,-0.81302,-0.259449,-0.048968,-0.633403,0.917976,0.307251,-0.54219,1.808392,-0.970671,0.19829,-0.080442,0.349618,-2.119399,-0.063649,1.259582,-0.600527,0.237535,-0.522942,0.33405,0.839134,0.012247,-0.253646,-0.290066,?
5.958676,6.31798,2.581599,6.304228,-6.354545,-1.571404,3.958968,1.051896,2.839781,3.343772,-1.114687,1.652415,2.141791,0.089649,0.315547,-0.231013,-2.1595,-0.877038,-0.860536,-0.565511,-0.777159,3.437759,-1.714893,-0.399269,0.817521,1.336422,-1.358287,0.224758,-0.006334,-0.903373,-1.469695,-0.140765,0.453302,-0.01098,0.469289,-0.194046,-0.826758,-0.429861,-0.645807,-0.402051,-0.383244,1.139534,-0.281171,-0.191147,0.027239,-0.546356,0.619167,-0.150563,0.01
6.085209,0.017549,-0.267125,-0.29987,1.508079,0.035037,-0.460489,-0.73052,0.859976,-0.618698,-0.824672,0.441578,-0.679691,0.141939,-0.571063,-0.159053,0.143783,1.032013,0.055687,-0.170595,-0.27374,-0.547904,1.931,2.206301,0.894058,-1.028158,1.182018,-2.779659,0.058715,0.08573,-0.288119,-0.408265,-0.538931,-0.380627,0.742049,-0.910798,0.040664,0.369528,0.467238,-0.617517,-0.636884,0.412732,-0.368923,-0.255828,0.00197,0.150731,-0.101254,0.715855,?
5.154819,-0.068715,-1.674474,0.535551,3.74525,-0.449055,-0.919437,-0.17215,-0.677422,0.402373,-1.217853,-0.435139,-1.015352,-2.138888,-0.297489,-1.086552,1.805559,-0.626691,-1.102487,1.188905,0.521691,-0.151263,-0.825388,0.488807,0.377653,-0.039111,0.531322,0.16547,-0.512092,0.82374,-0.457817,-1.611501,0.651186,0.042309,0.391866,0.853659,0.386243,-0.090083,0.659292,-0.14306,0.292944,0.079748,0.386797,0.181884,-0.718555,-0.157651,-0.264579,-0.139967,?
-1.391593,-1.454096,-0.932448,7.465367,5.543815,-3.330891,2.819047,3.739343,1.38761,-0.988448,1.379036,-0.654233,0.826987,-0.185568,1.236895,0.876054,0.64875,-0.586155,0.351722,-1.370416,0.316243,1.966776,0.687351,-0.321432,-0.920656,0.102065,0.160103,1.038628,0.478478,-0.133799,0.196647,0.24159,-1.152952,0.615487,-0.088761,-0.015753,0.064109,-0.805653,0.948038,0.755678,0.697352,0.142287,-0.091925,-0.21406,0.095714,0.577755,0.202813,-0.412063,?
-1.679622,-2.476445,-0.796821,3.941418,3.658052,-1.694302,1.06863,1.299312,0.120472,-0.753519,1.866382,-1.632029,-0.019523,-0.19116,0.699905,1.678811,0.065538,1.015259,-0.15307,-0.515925,0.23778,0.276166,0.447466,-0.525561,-0.542816,-0.671932,0.136106,-0.549722,-0.028548,0.201081,-0.682782,0.282081,-0.094862,-0.529071,-0.302757,1.090597,-0.356184,-0.406573,-0.395325,-0.113825,-0.684975,-0.272654,-1.086193,-0.533187,-1.134942,-0.546047,-0.103896,0.575142,?
5.496013,0.482423,1.275148,3.834944,3.054746,0.669001,-3.323656,-1.521353,-1.146477,-0.170027,-1.293242,2.168401,1.017465,1.064977,-2.19249,-0.669316,-0.134669,1.231293,0.250445,0.219418,0.603986,0.477866,0.748225,-2.537924,-2.089046,-0.505986,0.035721,-0.798431,-0.473644,-0.76961,-1.121672,-0.501622,-0.592661,0.428145,0.87719,0.786997,0.054131,0.393872,-0.085531,-1.519353,0.18288,0.572609,-0.630809,-0.747857,1.017591,-1.046387,-0.632,0.762081,?
-0.859603,0.71807,-2.70054,5.4944,6.784716,-2.084981,-0.420515,0.307601,0.278221,1.210278,4.968602,-0.006519,-0.325752,0.175345,-3.368872,-0.726412,-0.146619,1.652473,1.492305,1.219098,0.594332,0.766837,0.654945,-1.34902,-0.432124,1.123125,0.287608,-1.047569,0.90415,-1.243341,0.160288,-0.290635,-0.791945,1.148889,-0.256649,1.185959,-1.32813,0.405843,-2.031029,1.494131,-0.047941,-0.776623,-0.407892,0.618426,-0.455091,-0.050951,-1.297621,0.96034,?
-0.980628,-2.007571,1.01634,-0.83956,-2.343694,0.537751,-0.186312,-0.084431,0.004242,-0.073636,1.741707,-0.895415,0.668833,0.736232,-0.58207,0.972599,0.488214,0.274853,-0.17306,-0.526528,0.18708,-0.543962,-0.622669,-0.018521,0.085596,0.450944,0.559512,-0.695316,0.322167,-0.193677,0.691699,0.331556,0.096839,0.206553,0.162036,0.108053,-0.10238,0.146698,-0.724131,-0.31967,0.684462,0.354139,-0.231819,-0.527259,0.801114,-0.819862,0.754311,-1.012843,?
-3.962903,-4.302506,-0.991273,-0.00902,0.157898,-0.04463,-0.943169,0.7089,-0.655209,-0.719752,-1.860734,-0.331386,2.838341,0.644438,2.39201,-0.305232,0.308571,0.038395,1.051083,-0.454972,0.59752,0.377697,0.090237,0.381069,0.261764,-0.4244,0.141777,0.188749,-0.245208,0.637556,0.894828,1.645317,-0.069258,0.408665,0.097215,0.055467,-0.31121,0.504327,1.230117,1.750619,0.314015,0.502286,-0.570572,-0.255409,0.164764,0.054684,0.757398,0.164876,?
-4.85341,-3.271964,1.361422,0.921413,-1.90743,1.013537,-0.754247,-0.552177,1.318203,-0.364005,-0.652211,0.588333,0.159435,0.697792,-2.137827,-0.369697,1.042896,-0.940032,-0.394763,-0.269259,-0.511574,-0.563763,0.015597,1.078542,0.677738,-0.170879,0.47377,-0.305318,0.692739,-0.68817,0.522617,-0.572673,-0.912945,0.554618,0.384236,0.722253,-0.190824,-0.327004,-0.357512,-0.284237,1.100402,-0.162263,-0.623123,-0.378943,-0.015673,-1.370038,-0.780818,0.281365,?
3.432322,-3.998393,-0.252078,-2.435693,0.827259,0.506423,-0.269056,0.795394,0.897266,-0.6105,-0.302408,0.804762,-0.693524,0.030358,0.313698,0.078297,-0.700141,1.241849,0.722461,-0.467829,0.058034,0.522249,0.620691,0.213965,-0.106579,0.588456,0.436595,-0.349906,0.031365,0.231996,0.171413,0.70221,-1.279103,0.03765,0.102717,-0.615372,-0.254236,0.256401,0.270143,-0.056383,0.113872,-0.076061,-0.661336,-0.348188,0.785061,0.788291,-0.029352,-0.442073,?
3.351184,-3.334231,2.011698,-3.822708,-2.463237,-16.65146,-8.082198,-1.488482,3.136734,4.121751,1.777056,9.348218,-3.722937,-3.448221,1.625667,7.455741,2.364079,1.665465,1.387174,0.242744,1.204026,0.788611,-1.173358,-1.02999,0.766819,-1.621155,0.480146,2.17341,0.160913,1.553251,-0.036359,2.301033,0.93791,-1.266392,0.618616,-0.065797,0.112418,0.567421,-0.318916,-0.756365,0.280508,0.288151,-0.470978,-0.444572,-0.848732,-0.097265,0.27427,0.330861,0.03
1.140503,-2.244948,0.837732,1.751271,1.185483,-1.514369,2.014282,1.302451,-1.109003,0.172502,1.813297,-0.2418,0.000019,1.139397,-1.03285,0.418949,-0.383709,0.658854,0.855601,-0.331036,0.195092,-1.007679,-0.384497,-0.335887,0.412792,-0.320397,-0.039868,-0.083233,0.505868,-0.466099,-0.306923,-0.720176,-0.607625,-0.516874,-0.509719,0.606684,-0.421992,0.427152,-1.074459,-1.111605,-1.125928,0.114915,0.014535,0.151842,-0.064955,1.565555,-0.111456,0.464658,?
2.906155,-0.111059,1.048934,3.213404,1.241483,-1.954687,1.643609,0.552905,-1.940162,0.460517,1.006392,-1.463274,2.619585,0.284232,1.057449,-0.506541,1.938659,0.301704,0.518872,-0.125437,0.445402,-0.647297,-0.337316,-0.411258,0.344778,-0.221071,-0.176562,0.690528,1.095974,-0.897142,2.235313,1.000142,-0.44041,-0.391389,-1.044857,0.579145,0.783873,-0.16687,-0.422538,0.407282,-1.380275,0.255167,2.368331,1.028073,1.05933,0.427006,-0.29419,-0.402737,?
8.421147,5.119818,0.274746,0.1392,0.245026,0.166002,-1.28119,-1.312255,-1.635912,0.257211,0.079864,-1.565212,-0.022746,-0.46863,-0.744718,0.749682,0.97294,0.688707,-0.638271,-0.232435,0.026673,-0.131046,-0.119633,0.395636,0.298054,-0.21248,-0.014159,0.38207,-0.18119,0.069786,-0.100394,-0.178361,0.190852,-0.310407,-0.322416,-0.31471,0.598421,0.048976,1.108605,-0.276675,-0.429178,0.404494,0.348904,-0.187544,0.050714,-0.373823,-0.145061,-0.288256,?
